"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","TSF","stage","density","density2","transitionJ","transitionSR","transitionLR"
"siteE",2,9,"CY2.9.37",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.38",0,NA,NA,0,2013,"two","J",50,2500,NA,NA,NA
"siteE",2,9,"CY2.9.39",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.40",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.42",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.43",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.44",0,NA,NA,1,2013,"two","LR",50,2500,NA,NA,0
"siteE",2,9,"CY2.9.45",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.46",0,NA,NA,1,2013,"two","J",50,2500,1,NA,NA
"siteE",2,9,"CY2.9.47",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.49",0,NA,NA,1,2013,"two","J",50,2500,1,NA,NA
"siteE",2,9,"CY2.9.50",1,2,3,1,2013,"two","LR",50,2500,NA,NA,0
"siteE",2,9,"CY2.9.51",0,NA,NA,1,2013,"two","J",50,2500,0,NA,NA
"siteE",2,9,"CY2.9.52",0,NA,NA,1,2013,"two","SD",50,2500,NA,NA,NA
"siteE",2,9,"CY2.9.53",0,NA,NA,0,2013,"two","SD",50,2500,NA,NA,NA
"siteE",2,9,"CY2.9.54",0,NA,NA,0,2013,"two","SD",50,2500,NA,NA,NA
"siteE",2,10,"CY2.10.2",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",2,10,"CY2.10.3",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",2,10,"CY2.10.5",0,NA,NA,1,2013,"two","J",14,196,0,NA,NA
"siteE",2,10,"CY2.10.8",0,NA,NA,1,2013,"two","J",14,196,0,NA,NA
"siteE",2,10,"CY2.10.9",0,NA,NA,1,2013,"two","J",14,196,0,NA,NA
"siteE",2,10,"CY2.10.10",0,NA,NA,0,2013,"two","J",14,196,NA,NA,NA
"siteE",2,10,"CY2.10.12",0,NA,NA,1,2013,"two","J",14,196,0,NA,NA
"siteE",2,10,"CY2.10.14",0,NA,NA,1,2013,"two","J",14,196,0,NA,NA
"siteE",2,10,"CY2.10.15",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",2,10,"CY2.10.16",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",2,10,"CY2.10.17",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",2,10,"CY2.10.18",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",2,10,"CY2.10.19",1,1,4,1,2013,"two","LR",14,196,NA,NA,0
"siteE",2,10,"CY2.10.20",0,NA,NA,1,2013,"two","J",14,196,1,NA,NA
"siteE",3,4,"CY3.4.1",0,NA,NA,1,2013,"two","J",3,9,0,NA,NA
"siteE",3,4,"CY3.4.3",0,NA,NA,1,2013,"two","J",3,9,0,NA,NA
"siteE",3,4,"CY3.4.4",0,NA,NA,1,2013,"two","J",3,9,1,NA,NA
"siteE",3,5,"CY3.5.2",0,NA,NA,1,2013,"two","J",10,100,1,NA,NA
"siteE",3,5,"CY3.5.3",0,NA,NA,1,2013,"two","J",10,100,0,NA,NA
"siteE",3,5,"CY3.5.4",0,NA,NA,1,2013,"two","J",10,100,1,NA,NA
"siteE",3,5,"CY3.5.5",1,1,1,1,2013,"two","LR",10,100,NA,NA,0
"siteE",3,5,"CY3.5.6",1,1,1,1,2013,"two","LR",10,100,NA,NA,0
"siteE",3,5,"CY3.5.7",0,NA,NA,1,2013,"two","J",10,100,1,NA,NA
"siteE",3,5,"CY3.5.8",1,1,3,1,2013,"two","LR",10,100,NA,NA,0
"siteE",3,5,"CY3.5.11",0,NA,NA,1,2013,"two","J",10,100,1,NA,NA
"siteE",3,5,"CY3.5.12",1,1,5,1,2013,"two","LR",10,100,NA,NA,0
"siteE",3,5,"CY3.5.13",1,1,1,1,2013,"two","LR",10,100,NA,NA,0
"siteE",3,6,"CY3.6.1",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.3",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.4",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.5",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.7",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.8",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.10",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.11",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.12",0,NA,NA,0,2013,"two","J",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.15",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.16",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.17",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.20",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.21",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.22",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.23",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.24",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.25",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,6,"CY3.6.26",0,NA,NA,1,2013,"two","J",20,400,0,NA,NA
"siteE",3,6,"CY3.6.28",0,NA,NA,1,2013,"two","J",20,400,1,NA,NA
"siteE",3,7,"CY3.7.1",0,NA,NA,1,2013,"two","J",3,9,0,NA,NA
"siteE",3,7,"CY3.7.2",1,1,4,1,2013,"two","SR",3,9,NA,0,NA
"siteE",3,7,"CY3.7.3",1,4,3,1,2013,"two","LR",3,9,NA,NA,0
"siteE",3,8,"CY3.8.1",0,NA,NA,1,2013,"two","J",9,81,0,NA,NA
"siteE",3,8,"CY3.8.3",0,NA,NA,1,2013,"two","SR",9,81,NA,0,NA
"siteE",3,8,"CY3.8.5",1,1,4,1,2013,"two","LR",9,81,NA,NA,0
"siteE",3,8,"CY3.8.7",1,1,6,1,2013,"two","LR",9,81,NA,NA,1
"siteE",3,8,"CY3.8.8",0,NA,NA,1,2013,"two","J",9,81,0,NA,NA
"siteE",3,8,"CY3.8.10",0,NA,NA,1,2013,"two","J",9,81,1,NA,NA
"siteE",3,8,"CY3.8.13",0,NA,NA,1,2013,"two","J",9,81,0,NA,NA
"siteE",3,8,"CY3.8.14",1,1,5,1,2013,"two","SR",9,81,NA,1,NA
"siteE",3,8,"CY3.8.21",1,1,3,1,2013,"two","SR",9,81,NA,0,NA
"siteE",3,9,"CY3.9.2",1,1,7,1,2013,"two","LR",33,1089,NA,NA,0
"siteE",3,9,"CY3.9.3",0,NA,NA,1,2013,"two","J",33,1089,1,NA,NA
"siteE",3,9,"CY3.9.4",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.5",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.6",0,NA,NA,1,2013,"two","J",33,1089,1,NA,NA
"siteE",3,9,"CY3.9.8",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.9",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.10",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.12",0,NA,NA,1,2013,"two","J",33,1089,1,NA,NA
"siteE",3,9,"CY3.9.13",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.16",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.17",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.22",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.24",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.25",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.26",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.27",1,1,4,1,2013,"two","LR",33,1089,NA,NA,0
"siteE",3,9,"CY3.9.28",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.30",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.32",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.33",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.34",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.36",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.37",0,NA,NA,0,2013,"two","J",33,1089,NA,NA,NA
"siteE",3,9,"CY3.9.38",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.39",0,NA,NA,0,2013,"two","J",33,1089,NA,NA,NA
"siteE",3,9,"CY3.9.40",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.41",0,NA,NA,1,2013,"two","J",33,1089,1,NA,NA
"siteE",3,9,"CY3.9.42",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",3,9,"CY3.9.45",0,NA,NA,0,2013,"two","J",33,1089,NA,NA,NA
"siteE",3,9,"CY3.9.47",0,NA,NA,1,2013,"two","J",33,1089,1,NA,NA
"siteE",3,9,"CY3.9.50",0,NA,NA,0,2013,"two","J",33,1089,NA,NA,NA
"siteE",3,9,"CY3.9.51",0,NA,NA,1,2013,"two","J",33,1089,0,NA,NA
"siteE",4,9,"CY4.9.1",0,NA,NA,1,2013,"two","J",1,1,1,NA,NA
"siteC",1,1,"RY1.1.1",1,1,1,0,2014,"three","LR",2,4,NA,NA,NA
"siteC",1,1,"RY1.1.3",1,1,3,1,2014,"three","LR",2,4,NA,NA,0
"siteC",1,2,"RY1.2.2",0,NA,NA,1,2014,"three","LR",2,4,NA,NA,0
"siteC",1,2,"RY1.2.5",1,1,5,0,2014,"three","LR",2,4,NA,NA,NA
"siteC",1,6,"RY1.6.3",1,2,4,1,2014,"three","LR",2,4,NA,NA,0
"siteC",1,6,"RY1.6.5",0,NA,NA,1,2014,"three","LR",2,4,NA,NA,1
"siteC",1,7,"RY1.7.1",1,2,8,1,2014,"three","LR",2,4,NA,NA,0
"siteC",1,7,"RY1.7.6",0,NA,NA,0,2014,"three","LR",2,4,NA,NA,NA
"siteC",1,8,"RY1.8.3",0,NA,NA,1,2014,"three","SR",8,64,NA,0,NA
"siteC",1,8,"RY1.8.4",0,NA,NA,0,2014,"three","SR",8,64,NA,NA,NA
"siteC",1,8,"RY1.8.5",0,NA,NA,1,2014,"three","SR",8,64,NA,0,NA
"siteC",1,8,"RY1.8.7",0,NA,NA,1,2014,"three","LR",8,64,NA,NA,1
"siteC",1,8,"RY1.8.17",0,NA,NA,1,2014,"three","SR",8,64,NA,0,NA
"siteC",1,8,"RY1.8.19",0,NA,NA,1,2014,"three","LR",8,64,NA,NA,1
"siteC",1,8,"RY1.8.20",1,1,3,1,2014,"three","SR",8,64,NA,0,NA
"siteC",1,8,"RY1.8.21",0,NA,NA,0,2014,"three","SR",8,64,NA,NA,NA
"siteC",1,9,"RY1.9.1",0,NA,NA,1,2014,"three","LR",1,1,NA,NA,0
"siteE",1,1,"CY1.1.1",0,NA,NA,0,2014,"three","LR",1,1,NA,NA,NA
"siteE",1,2,"CY1.2.1",0,NA,NA,0,2014,"three","J",1,1,NA,NA,NA
"siteE",1,3,"CY1.3.1",0,NA,NA,0,2014,"three","J",1,1,NA,NA,NA
"siteE",1,4,"CY1.4.2",0,NA,NA,0,2014,"three","LR",1,1,NA,NA,NA
"siteE",1,5,"CY1.5.1",0,NA,NA,1,2014,"three","SR",8,64,NA,1,NA
"siteE",1,5,"CY1.5.2",1,1,8,0,2014,"three","LR",8,64,NA,NA,NA
"siteE",1,5,"CY1.5.3",0,NA,NA,0,2014,"three","LR",8,64,NA,NA,NA
"siteE",1,5,"CY1.5.7",1,1,4,1,2014,"three","LR",8,64,NA,NA,0
"siteE",1,5,"CY1.5.9",1,1,10,1,2014,"three","LR",8,64,NA,NA,0
"siteE",1,5,"CY1.5.10",1,1,3,0,2014,"three","LR",8,64,NA,NA,NA
"siteE",1,5,"CY1.5.11",0,NA,NA,0,2014,"three","J",8,64,NA,NA,NA
"siteE",1,5,"CY1.5.12",0,NA,NA,0,2014,"three","J",8,64,NA,NA,NA
"siteE",1,6,"CY1.6.3",0,NA,NA,0,2014,"three","SR",7,49,NA,NA,NA
"siteE",1,6,"CY1.6.9",0,NA,NA,1,2014,"three","LR",7,49,NA,NA,0
"siteE",1,6,"CY1.6.12",0,NA,NA,1,2014,"three","LR",7,49,NA,NA,0
"siteE",1,6,"CY1.6.18",1,1,3,0,2014,"three","SR",7,49,NA,NA,NA
"siteE",1,6,"CY1.6.19",1,2,4,1,2014,"three","LR",7,49,NA,NA,0
"siteE",1,6,"CY1.6.20",1,1,2,1,2014,"three","LR",7,49,NA,NA,1
"siteE",1,6,"CY1.6.21",1,3,2,1,2014,"three","LR",7,49,NA,NA,0
"siteE",1,7,"CY1.7.5",1,2,8,0,2014,"three","LR",16,256,NA,NA,NA
"siteE",1,7,"CY1.7.7",1,1,3,1,2014,"three","SR",16,256,NA,0,NA
"siteE",1,7,"CY1.7.8",1,1,2,0,2014,"three","SR",16,256,NA,NA,NA
"siteE",1,7,"CY1.7.9",1,1,1,1,2014,"three","LR",16,256,NA,NA,1
"siteE",1,7,"CY1.7.10",0,NA,NA,1,2014,"three","LR",16,256,NA,NA,1
"siteE",1,7,"CY1.7.11",1,2,3,1,2014,"three","LR",16,256,NA,NA,0
"siteE",1,7,"CY1.7.12",1,1,2,0,2014,"three","SR",16,256,NA,NA,NA
"siteE",1,7,"CY1.7.13",0,NA,NA,0,2014,"three","LR",16,256,NA,NA,NA
"siteE",1,7,"CY1.7.14",1,1,4,1,2014,"three","SR",16,256,NA,1,NA
"siteE",1,7,"CY1.7.15",1,1,5,1,2014,"three","LR",16,256,NA,NA,0
"siteE",1,7,"CY1.7.18",1,1,4,1,2014,"three","SR",16,256,NA,1,NA
"siteE",1,7,"CY1.7.19",0,NA,NA,1,2014,"three","SR",16,256,NA,1,NA
"siteE",1,7,"CY1.7.20",1,1,5,1,2014,"three","LR",16,256,NA,NA,0
"siteE",1,7,"CY1.7.21",0,NA,NA,0,2014,"three","SR",16,256,NA,NA,NA
"siteE",1,7,"CY1.7.22",0,NA,NA,1,2014,"three","J",16,256,0,NA,NA
"siteE",1,7,"CY1.7.23",1,3,4,1,2014,"three","LR",16,256,NA,NA,0
"siteE",1,8,"CY1.8.3",0,NA,NA,1,2014,"three","LR",31,961,NA,NA,1
"siteE",1,8,"CY1.8.6",1,2,1,1,2014,"three","LR",31,961,NA,NA,0
"siteE",1,8,"CY1.8.9",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.11",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.14",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.17",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.22",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.25",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.30",0,NA,NA,1,2014,"three","LR",31,961,NA,NA,0
"siteE",1,8,"CY1.8.32",1,1,4,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.37",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.54",1,1,4,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.55",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.58",1,1,4,0,2014,"three","LR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.61",1,1,4,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.65",1,1,2,1,2014,"three","SR",31,961,NA,1,NA
"siteE",1,8,"CY1.8.70",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.76",0,NA,NA,0,2014,"three","LR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.82",1,1,3,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.84",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.89",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.91",0,NA,NA,1,2014,"three","SR",31,961,NA,0,NA
"siteE",1,8,"CY1.8.92",1,1,3,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.97",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.98",1,1,2,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.102",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.104",1,1,1,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.105",0,NA,NA,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.106",1,1,1,1,2014,"three","SR",31,961,NA,1,NA
"siteE",1,8,"CY1.8.107",1,1,2,0,2014,"three","SR",31,961,NA,NA,NA
"siteE",1,8,"CY1.8.109",1,1,6,0,2014,"three","LR",31,961,NA,NA,NA
"siteE",1,9,"CY1.9.1",1,3,3,1,2014,"three","LR",7,49,NA,NA,0
"siteE",1,9,"CY1.9.2",0,NA,NA,1,2014,"three","LR",7,49,NA,NA,0
"siteE",1,9,"CY1.9.7",1,1,3,1,2014,"three","SR",7,49,NA,1,NA
"siteE",1,9,"CY1.9.11",1,1,4,0,2014,"three","LR",7,49,NA,NA,NA
"siteE",1,9,"CY1.9.13",0,NA,NA,0,2014,"three","J",7,49,NA,NA,NA
"siteE",1,9,"CY1.9.14",0,NA,NA,0,2014,"three","J",7,49,NA,NA,NA
"siteE",1,9,"CY1.9.15",0,NA,NA,1,2014,"three","SD",7,49,NA,NA,NA
"siteE",1,10,"CY1.10.1",1,1,3,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.7",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.9",0,NA,NA,1,2014,"three","SR",34,1156,NA,0,NA
"siteE",1,10,"CY1.10.12",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.14",1,1,1,1,2014,"three","SR",34,1156,NA,1,NA
"siteE",1,10,"CY1.10.18",0,NA,NA,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.20",1,3,3,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.22",1,1,7,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.23",0,NA,NA,1,2014,"three","SR",34,1156,NA,1,NA
"siteE",1,10,"CY1.10.25",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.26",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.27",0,NA,NA,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.29",1,1,4,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.30",1,1,2,1,2014,"three","LR",34,1156,NA,NA,0
"siteE",1,10,"CY1.10.31",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.32",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.33",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.34",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.36",0,NA,NA,0,2014,"three","LR",34,1156,NA,NA,0
"siteE",1,10,"CY1.10.37",1,1,4,1,2014,"three","LR",34,1156,NA,NA,0
"siteE",1,10,"CY1.10.38",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.39",0,NA,NA,0,2014,"three","LR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.40",0,NA,NA,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.41",0,NA,NA,1,2014,"three","SR",34,1156,NA,1,NA
"siteE",1,10,"CY1.10.42",1,1,1,1,2014,"three","LR",34,1156,NA,NA,0
"siteE",1,10,"CY1.10.43",0,NA,NA,1,2014,"three","SR",34,1156,NA,0,NA
"siteE",1,10,"CY1.10.44",1,1,4,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.45",1,1,2,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.46",0,NA,NA,1,2014,"three","LR",34,1156,NA,NA,1
"siteE",1,10,"CY1.10.51",1,1,7,1,2014,"three","LR",34,1156,NA,NA,0
"siteE",1,10,"CY1.10.52",1,1,9,1,2014,"three","LR",34,1156,NA,NA,0
"siteE",1,10,"CY1.10.53",1,1,3,0,2014,"three","SR",34,1156,NA,NA,NA
"siteE",1,10,"CY1.10.54",1,1,3,1,2014,"three","SR",34,1156,NA,1,NA
"siteE",1,10,"CY1.10.56",0,NA,NA,1,2014,"three","SR",34,1156,NA,1,NA
"siteE",2,3,"CY2.3.1",1,1,4,1,2014,"three","SR",9,81,NA,1,NA
"siteE",2,3,"CY2.3.4",0,NA,NA,1,2014,"three","LR",9,81,NA,NA,0
"siteE",2,3,"CY2.3.5",1,1,4,1,2014,"three","SR",9,81,NA,0,NA
"siteE",2,3,"CY2.3.6",0,NA,NA,1,2014,"three","LR",9,81,NA,NA,1
"siteE",2,3,"CY2.3.10",0,NA,NA,0,2014,"three","LR",9,81,NA,NA,NA
"siteE",2,3,"CY2.3.11",1,1,3,1,2014,"three","LR",9,81,NA,NA,0
"siteE",2,3,"CY2.3.12",1,1,2,0,2014,"three","SR",9,81,NA,NA,NA
"siteE",2,3,"CY2.3.13",0,NA,NA,0,2014,"three","SR",9,81,NA,NA,NA
"siteE",2,3,"CY2.3.18",0,NA,NA,1,2014,"three","LR",9,81,NA,NA,0
"siteE",2,4,"CY2.4.1",1,1,9,0,2014,"three","LR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.18",0,NA,NA,0,2014,"three","LR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.19",0,NA,NA,0,2014,"three","LR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.20",1,1,2,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.23",1,1,3,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.24",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.26",1,1,4,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.29",1,1,2,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.30",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.32",1,1,2,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.35",1,1,2,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.39",1,1,1,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.43",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.44",1,1,3,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.45",0,NA,NA,1,2014,"three","LR",24,576,NA,NA,0
"siteE",2,4,"CY2.4.48",1,1,1,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.49",0,NA,NA,1,2014,"three","SR",24,576,NA,1,NA
"siteE",2,4,"CY2.4.50",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.51",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.52",1,1,3,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.53",1,3,2,1,2014,"three","LR",24,576,NA,NA,0
"siteE",2,4,"CY2.4.55",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.56",0,NA,NA,0,2014,"three","SR",24,576,NA,NA,NA
"siteE",2,4,"CY2.4.57",0,NA,NA,0,2014,"three","J",24,576,NA,NA,NA
"siteE",2,5,"CY2.5.1",1,1,3,0,2014,"three","LR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.2",1,1,2,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.3",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.4",1,1,5,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.5",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.9",1,1,4,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.10",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.11",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.12",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.15",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.16",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.17",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.19",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.20",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.21",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.22",1,1,2,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.24",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.26",1,1,2,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.27",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
