"ID","year","stage_surv","transRA","recruits","season","surv"
385,"1994","NRA",NA,NA,"winter",NA
385,"1994",NA,NA,NA,"summer",NA
303,"1994","NRA",NA,NA,"winter",1
303,"1994",NA,NA,NA,"summer",1
364,"1994",NA,NA,NA,"winter",1
364,"1994","RA",NA,3,"summer",1
367,"1994",NA,NA,NA,"winter",1
367,"1994","NRA",NA,NA,"summer",1
372,"1994","RA",NA,NA,"winter",NA
372,"1994",NA,NA,NA,"summer",NA
200,"1994","NRA",NA,NA,"winter",0
200,"1994",NA,NA,NA,"summer",NA
201,"1994","NRA",NA,NA,"winter",1
201,"1994",NA,NA,NA,"summer",1
378,"1994",NA,NA,NA,"winter",1
378,"1994","RA",NA,4,"summer",1
379,"1994",NA,NA,NA,"winter",1
379,"1994","NRA",NA,NA,"summer",1
419,"1995","NRA",1,NA,"winter",1
419,"1995","RA",NA,NA,"summer",1
424,"1995","RA",1,NA,"winter",1
424,"1995","RA",NA,NA,"summer",1
426,"1995","NRA",0,NA,"winter",1
426,"1995","NRA",NA,NA,"summer",1
429,"1995","RA",NA,NA,"winter",0
429,"1995",NA,NA,NA,"summer",NA
431,"1995",NA,NA,NA,"winter",NA
431,"1995",NA,NA,NA,"summer",NA
470,"1995","J",NA,NA,"winter",1
470,"1995","Y",NA,NA,"summer",0
447,"1995",NA,NA,NA,"winter",1
447,"1995","RA",NA,6,"summer",1
437,"1995","NRA",1,NA,"winter",1
437,"1995","RA",NA,NA,"summer",1
448,"1995",NA,NA,NA,"winter",NA
448,"1995",NA,NA,NA,"summer",NA
450,"1995","NRA",NA,NA,"winter",NA
450,"1995",NA,NA,NA,"summer",NA
471,"1995","J",NA,NA,"winter",1
471,"1995","Y",NA,NA,"summer",1
453,"1995","NRA",1,NA,"winter",1
453,"1995","RA",NA,3,"summer",1
462,"1995","Y",NA,NA,"winter",NA
462,"1995",NA,NA,NA,"summer",NA
472,"1995","J",NA,NA,"winter",1
472,"1995","Y",NA,NA,"summer",1
473,"1995","J",NA,NA,"winter",0
473,"1995",NA,NA,NA,"summer",NA
474,"1995","Y",0,NA,"winter",1
474,"1995","NRA",NA,NA,"summer",0
475,"1995","Y",NA,NA,"winter",0
475,"1995",NA,NA,NA,"summer",NA
463,"1995","Y",1,NA,"winter",1
463,"1995","RA",NA,NA,"summer",1
464,"1995","Y",1,NA,"winter",1
464,"1995","RA",NA,NA,"summer",1
465,"1995","Y",NA,NA,"winter",0
465,"1995",NA,NA,NA,"summer",NA
466,"1995","Y",1,NA,"winter",1
466,"1995","RA",NA,NA,"summer",1
476,"1995","J",NA,NA,"winter",0
476,"1995",NA,NA,NA,"summer",NA
477,"1995","J",NA,NA,"winter",1
477,"1995","Y",NA,NA,"summer",1
478,"1995","J",NA,NA,"winter",1
478,"1995","Y",NA,NA,"summer",0
479,"1995","Y",NA,NA,"winter",0
479,"1995",NA,NA,NA,"summer",NA
480,"1995","J",NA,NA,"winter",1
480,"1995","Y",NA,NA,"summer",1
481,"1995","Y",NA,NA,"winter",1
481,"1995",NA,NA,NA,"summer",1
482,"1995","J",NA,NA,"winter",1
482,"1995","Y",NA,NA,"summer",0
483,"1995","J",NA,NA,"winter",1
483,"1995","Y",NA,NA,"summer",0
484,"1995","J",NA,NA,"winter",0
484,"1995",NA,NA,NA,"summer",NA
485,"1995","J",NA,NA,"winter",1
485,"1995","Y",NA,NA,"summer",1
345,"1995","RA",0,NA,"winter",1
345,"1995","NRA",NA,NA,"summer",1
351,"1995","NRA",0,NA,"winter",1
351,"1995","NRA",NA,NA,"summer",1
352,"1995","NRA",0,NA,"winter",1
352,"1995","NRA",NA,NA,"summer",1
353,"1995","NRA",NA,NA,"winter",NA
353,"1995",NA,NA,NA,"summer",NA
467,"1995","Y",1,NA,"winter",1
467,"1995","RA",NA,4,"summer",1
486,"1995","Y",NA,NA,"winter",0
486,"1995",NA,NA,NA,"summer",NA
469,"1995","Y",1,NA,"winter",1
469,"1995","RA",NA,2,"summer",1
283,"1995","RA",NA,NA,"winter",1
283,"1995",NA,NA,NA,"summer",1
270,"1995","NRA",NA,NA,"winter",NA
270,"1995",NA,NA,NA,"summer",NA
303,"1995",NA,NA,NA,"winter",1
303,"1995","RA",NA,1,"summer",1
364,"1995","RA",1,NA,"winter",1
364,"1995","RA",NA,4,"summer",1
367,"1995","NRA",NA,NA,"winter",1
367,"1995",NA,NA,NA,"summer",1
201,"1995",NA,NA,NA,"winter",NA
201,"1995","RA",NA,1,"summer",NA
378,"1995","RA",1,NA,"winter",1
378,"1995","RA",NA,1,"summer",1
379,"1995","NRA",1,NA,"winter",1
379,"1995","RA",NA,1,"summer",1
419,"1996","RA",1,NA,"winter",1
419,"1996","RA",NA,3,"summer",1
424,"1996","RA",1,NA,"winter",1
424,"1996","RA",NA,1,"summer",1
426,"1996","NRA",1,NA,"winter",1
426,"1996","RA",NA,5,"summer",1
429,"1996",NA,NA,NA,"winter",NA
429,"1996",NA,NA,NA,"summer",NA
470,"1996","Y",NA,NA,"winter",NA
470,"1996",NA,NA,NA,"summer",NA
447,"1996","RA",1,NA,"winter",1
447,"1996","RA",NA,7,"summer",1
487,"1996","J",NA,NA,"winter",0
487,"1996",NA,NA,NA,"summer",NA
437,"1996","RA",1,NA,"winter",1
437,"1996","RA",NA,NA,"summer",1
471,"1996","Y",1,NA,"winter",1
471,"1996","RA",NA,1,"summer",1
453,"1996","RA",0,NA,"winter",1
453,"1996","NRA",NA,NA,"summer",1
472,"1996","Y",0,NA,"winter",1
472,"1996","NRA",NA,NA,"summer",1
474,"1996","NRA",NA,NA,"winter",NA
474,"1996",NA,NA,NA,"summer",NA
463,"1996","RA",1,NA,"winter",1
463,"1996","RA",NA,3,"summer",1
464,"1996","RA",1,NA,"winter",1
464,"1996","RA",NA,5,"summer",1
466,"1996","RA",1,NA,"winter",1
466,"1996","RA",NA,3,"summer",1
488,"1996","J",NA,NA,"winter",0
488,"1996",NA,NA,NA,"summer",NA
489,"1996","J",NA,NA,"winter",0
489,"1996",NA,NA,NA,"summer",NA
490,"1996","J",NA,NA,"winter",1
490,"1996","Y",NA,NA,"summer",1
491,"1996","J",NA,NA,"winter",1
491,"1996","Y",NA,NA,"summer",1
492,"1996","J",NA,NA,"winter",1
492,"1996","Y",NA,NA,"summer",0
493,"1996","J",NA,NA,"winter",1
493,"1996","Y",NA,NA,"summer",1
494,"1996","J",NA,NA,"winter",0
494,"1996",NA,NA,NA,"summer",NA
495,"1996","J",NA,NA,"winter",0
495,"1996",NA,NA,NA,"summer",NA
496,"1996","J",NA,NA,"winter",0
496,"1996",NA,NA,NA,"summer",NA
497,"1996","J",NA,NA,"winter",0
497,"1996",NA,NA,NA,"summer",NA
498,"1996","J",NA,NA,"winter",1
498,"1996","Y",NA,NA,"summer",1
499,"1996","J",NA,NA,"winter",1
499,"1996","Y",NA,NA,"summer",1
500,"1996","J",NA,NA,"winter",1
500,"1996","Y",NA,NA,"summer",1
501,"1996","J",NA,NA,"winter",1
501,"1996","Y",NA,NA,"summer",0
502,"1996","J",NA,NA,"winter",1
502,"1996","Y",NA,NA,"summer",0
503,"1996","J",NA,NA,"winter",0
503,"1996",NA,NA,NA,"summer",NA
504,"1996","J",NA,NA,"winter",1
504,"1996","Y",NA,NA,"summer",1
505,"1996","J",NA,NA,"winter",1
505,"1996","Y",NA,NA,"summer",0
477,"1996","Y",0,NA,"winter",1
477,"1996","NRA",NA,NA,"summer",1
478,"1996","Y",NA,NA,"winter",NA
478,"1996",NA,NA,NA,"summer",NA
506,"1996","J",NA,NA,"winter",0
506,"1996",NA,NA,NA,"summer",NA
507,"1996","J",NA,NA,"winter",1
507,"1996","Y",NA,NA,"summer",0
508,"1996","J",NA,NA,"winter",1
508,"1996","Y",NA,NA,"summer",0
480,"1996","Y",0,NA,"winter",1
480,"1996","NRA",NA,NA,"summer",1
481,"1996",NA,NA,NA,"winter",1
481,"1996",NA,NA,NA,"summer",1
482,"1996","Y",NA,NA,"winter",NA
482,"1996",NA,NA,NA,"summer",NA
483,"1996","Y",NA,NA,"winter",NA
483,"1996",NA,NA,NA,"summer",NA
509,"1996","J",NA,NA,"winter",1
509,"1996","Y",NA,NA,"summer",0
510,"1996","J",NA,NA,"winter",0
510,"1996",NA,NA,NA,"summer",NA
511,"1996","J",NA,NA,"winter",1
511,"1996","Y",NA,NA,"summer",1
512,"1996","J",NA,NA,"winter",0
512,"1996",NA,NA,NA,"summer",NA
513,"1996","J",NA,NA,"winter",0
513,"1996",NA,NA,NA,"summer",NA
514,"1996","J",NA,NA,"winter",1
514,"1996","Y",NA,NA,"summer",1
515,"1996","J",NA,NA,"winter",1
515,"1996","Y",NA,NA,"summer",1
516,"1996","J",NA,NA,"winter",0
516,"1996",NA,NA,NA,"summer",NA
517,"1996","J",NA,NA,"winter",1
517,"1996","Y",NA,NA,"summer",0
518,"1996","J",NA,NA,"winter",1
518,"1996","Y",NA,NA,"summer",0
485,"1996","Y",NA,NA,"winter",1
485,"1996",NA,NA,NA,"summer",1
345,"1996","NRA",1,NA,"winter",1
345,"1996","RA",NA,4,"summer",1
351,"1996","NRA",1,NA,"winter",1
351,"1996","RA",NA,NA,"summer",1
352,"1996","NRA",1,NA,"winter",1
352,"1996","RA",NA,NA,"summer",1
467,"1996","RA",1,NA,"winter",1
467,"1996","RA",NA,2,"summer",1
469,"1996","RA",1,NA,"winter",1
469,"1996","RA",NA,5,"summer",1
283,"1996",NA,NA,NA,"winter",1
283,"1996",NA,NA,NA,"summer",1
519,"1996","J",NA,NA,"winter",0
519,"1996",NA,NA,NA,"summer",NA
520,"1996","J",NA,NA,"winter",1
520,"1996","Y",NA,NA,"summer",0
303,"1996","RA",NA,NA,"winter",1
303,"1996",NA,NA,NA,"summer",0
364,"1996","RA",1,NA,"winter",1
364,"1996","RA",NA,1,"summer",1
367,"1996",NA,NA,NA,"winter",1
367,"1996","NRA",NA,NA,"summer",1
201,"1996","RA",NA,NA,"winter",NA
201,"1996",NA,NA,NA,"summer",NA
378,"1996","RA",1,NA,"winter",1
378,"1996","RA",NA,6,"summer",1
379,"1996","RA",NA,NA,"winter",1
379,"1996",NA,NA,NA,"summer",1
419,"1997","RA",NA,NA,"winter",0
419,"1997",NA,NA,NA,"summer",NA
424,"1997","RA",1,NA,"winter",1
424,"1997","RA",NA,NA,"summer",1
426,"1997","RA",NA,NA,"winter",0
426,"1997",NA,NA,NA,"summer",NA
447,"1997","RA",NA,NA,"winter",1
447,"1997",NA,NA,NA,"summer",1
437,"1997","RA",1,NA,"winter",1
437,"1997","RA",NA,4,"summer",1
471,"1997","RA",0,NA,"winter",1
471,"1997","NRA",NA,NA,"summer",0
453,"1997","NRA",1,NA,"winter",1
453,"1997","RA",NA,NA,"summer",1
472,"1997","NRA",NA,NA,"winter",0
472,"1997",NA,NA,NA,"summer",NA
463,"1997","RA",1,NA,"winter",1
463,"1997","RA",NA,NA,"summer",1
464,"1997","RA",1,NA,"winter",1
464,"1997","RA",NA,5,"summer",1
466,"1997","RA",1,NA,"winter",1
466,"1997","RA",NA,NA,"summer",1
490,"1997","Y",NA,NA,"winter",1
490,"1997",NA,NA,NA,"summer",1
491,"1997","Y",0,NA,"winter",1
491,"1997","NRA",NA,NA,"summer",1
521,"1997","J",NA,NA,"winter",1
521,"1997","Y",NA,NA,"summer",0
492,"1997","Y",NA,NA,"winter",NA
492,"1997",NA,NA,NA,"summer",NA
493,"1997","Y",NA,NA,"winter",0
493,"1997",NA,NA,NA,"summer",NA
522,"1997","RA",1,NA,"winter",1
522,"1997","RA",NA,NA,"summer",1
523,"1997","J",NA,NA,"winter",0
523,"1997",NA,NA,NA,"summer",NA
524,"1997","Y",1,NA,"winter",1
524,"1997","RA",NA,NA,"summer",0
525,"1997","J",NA,NA,"winter",1
525,"1997","Y",NA,NA,"summer",0
498,"1997","Y",0,NA,"winter",1
498,"1997","NRA",NA,NA,"summer",1
499,"1997","Y",1,NA,"winter",1
499,"1997","RA",NA,4,"summer",1
500,"1997","Y",1,NA,"winter",1
500,"1997","RA",NA,4,"summer",1
501,"1997","Y",NA,NA,"winter",NA
501,"1997",NA,NA,NA,"summer",NA
502,"1997","Y",NA,NA,"winter",NA
502,"1997",NA,NA,NA,"summer",NA
526,"1997","J",NA,NA,"winter",0
526,"1997",NA,NA,NA,"summer",NA
527,"1997","J",NA,NA,"winter",0
527,"1997",NA,NA,NA,"summer",NA
528,"1997","J",NA,NA,"winter",1
528,"1997","Y",NA,NA,"summer",0
529,"1997","J",NA,NA,"winter",0
529,"1997",NA,NA,NA,"summer",NA
530,"1997","J",NA,NA,"winter",0
530,"1997",NA,NA,NA,"summer",NA
531,"1997","J",NA,NA,"winter",1
531,"1997","Y",NA,NA,"summer",0
532,"1997","J",NA,NA,"winter",0
532,"1997",NA,NA,NA,"summer",NA
533,"1997","J",NA,NA,"winter",0
533,"1997",NA,NA,NA,"summer",NA
534,"1997","J",NA,NA,"winter",1
534,"1997","Y",NA,NA,"summer",0
535,"1997","J",NA,NA,"winter",0
535,"1997",NA,NA,NA,"summer",NA
504,"1997","Y",1,NA,"winter",1
504,"1997","RA",NA,6,"summer",1
505,"1997","Y",NA,NA,"winter",NA
505,"1997",NA,NA,NA,"summer",NA
477,"1997","NRA",1,NA,"winter",1
477,"1997","RA",NA,1,"summer",1
507,"1997","Y",NA,NA,"winter",NA
507,"1997",NA,NA,NA,"summer",NA
508,"1997","Y",NA,NA,"winter",NA
508,"1997",NA,NA,NA,"summer",NA
536,"1997",NA,NA,NA,"winter",0
536,"1997",NA,NA,NA,"summer",NA
480,"1997","NRA",NA,NA,"winter",0
480,"1997",NA,NA,NA,"summer",NA
481,"1997",NA,NA,NA,"winter",1
481,"1997","RA",NA,1,"summer",1
509,"1997","Y",NA,NA,"winter",NA
509,"1997",NA,NA,NA,"summer",NA
511,"1997","Y",0,NA,"winter",1
511,"1997","NRA",NA,NA,"summer",1
514,"1997","Y",NA,NA,"winter",0
514,"1997",NA,NA,NA,"summer",NA
515,"1997","Y",NA,NA,"winter",0
515,"1997",NA,NA,NA,"summer",NA
517,"1997","Y",NA,NA,"winter",NA
517,"1997",NA,NA,NA,"summer",NA
518,"1997","Y",NA,NA,"winter",NA
518,"1997",NA,NA,NA,"summer",NA
485,"1997",NA,NA,NA,"winter",1
485,"1997","NRA",NA,NA,"summer",0
537,"1997","J",NA,NA,"winter",0
537,"1997",NA,NA,NA,"summer",NA
538,"1997","J",NA,NA,"winter",1
538,"1997","Y",NA,NA,"summer",0
345,"1997","RA",NA,NA,"winter",0
345,"1997",NA,NA,NA,"summer",NA
539,"1997","J",NA,NA,"winter",1
539,"1997","Y",NA,NA,"summer",1
540,"1997","J",NA,NA,"winter",0
540,"1997",NA,NA,NA,"summer",NA
541,"1997","J",NA,NA,"winter",1
541,"1997","Y",NA,NA,"summer",1
542,"1997","J",NA,NA,"winter",1
542,"1997","Y",NA,NA,"summer",1
351,"1997","RA",1,NA,"winter",1
351,"1997","RA",NA,NA,"summer",1
352,"1997","RA",1,NA,"winter",1
352,"1997","RA",NA,NA,"summer",1
543,"1997","J",NA,NA,"winter",0
543,"1997",NA,NA,NA,"summer",NA
544,"1997","J",NA,NA,"winter",1
544,"1997","Y",NA,NA,"summer",1
467,"1997","RA",1,NA,"winter",1
467,"1997","RA",NA,5,"summer",1
283,"1997",NA,NA,NA,"winter",0
283,"1997",NA,NA,NA,"summer",NA
545,"1997","J",NA,NA,"winter",0
545,"1997",NA,NA,NA,"summer",NA
546,"1997","J",NA,NA,"winter",1
546,"1997","Y",NA,NA,"summer",0
547,"1997","J",NA,NA,"winter",0
547,"1997",NA,NA,NA,"summer",NA
548,"1997","J",NA,NA,"winter",1
548,"1997","Y",NA,NA,"summer",1
549,"1997","J",NA,NA,"winter",1
549,"1997","Y",NA,NA,"summer",1
550,"1997","J",NA,NA,"winter",1
550,"1997","Y",NA,NA,"summer",0
520,"1997","Y",NA,NA,"winter",NA
520,"1997",NA,NA,NA,"summer",NA
303,"1997",NA,NA,NA,"winter",NA
303,"1997",NA,NA,NA,"summer",NA
364,"1997","RA",1,NA,"winter",1
364,"1997","RA",NA,3,"summer",1
367,"1997","NRA",1,NA,"winter",1
367,"1997","RA",NA,NA,"summer",1
551,"1997","J",NA,NA,"winter",1
551,"1997","Y",NA,NA,"summer",1
378,"1997","RA",1,NA,"winter",1
378,"1997","RA",NA,6,"summer",1
379,"1997",NA,NA,NA,"winter",0
379,"1997",NA,NA,NA,"summer",NA
424,"1998","RA",NA,NA,"winter",0
424,"1998",NA,NA,NA,"summer",NA
447,"1998",NA,NA,NA,"winter",1
447,"1998",NA,NA,NA,"summer",1
437,"1998","RA",1,NA,"winter",1
437,"1998","RA",NA,4,"summer",1
471,"1998","NRA",NA,NA,"winter",NA
471,"1998",NA,NA,NA,"summer",NA
453,"1998","RA",1,NA,"winter",1
453,"1998","RA",NA,4,"summer",1
463,"1998","RA",1,NA,"winter",1
463,"1998","RA",NA,1,"summer",1
464,"1998","RA",1,NA,"winter",1
464,"1998","RA",NA,6,"summer",1
466,"1998","RA",1,NA,"winter",1
466,"1998","RA",NA,NA,"summer",1
490,"1998",NA,NA,NA,"winter",1
490,"1998",NA,NA,NA,"summer",1
491,"1998","NRA",0,NA,"winter",1
491,"1998","NRA",NA,NA,"summer",1
521,"1998","Y",NA,NA,"winter",NA
521,"1998",NA,NA,NA,"summer",NA
522,"1998","RA",NA,NA,"winter",0
522,"1998",NA,NA,NA,"summer",NA
524,"1998","RA",NA,NA,"winter",NA
524,"1998",NA,NA,NA,"summer",NA
525,"1998","Y",NA,NA,"winter",NA
525,"1998",NA,NA,NA,"summer",NA
498,"1998","NRA",1,NA,"winter",1
498,"1998","RA",NA,NA,"summer",1
499,"1998","RA",1,NA,"winter",1
499,"1998","RA",NA,3,"summer",1
500,"1998","RA",0,NA,"winter",1
500,"1998","NRA",NA,NA,"summer",1
528,"1998","Y",NA,NA,"winter",NA
528,"1998",NA,NA,NA,"summer",NA
529,"1998","Y",NA,NA,"winter",NA
529,"1998",NA,NA,NA,"summer",NA
531,"1998","Y",NA,NA,"winter",NA
531,"1998",NA,NA,NA,"summer",NA
534,"1998","Y",NA,NA,"winter",NA
534,"1998",NA,NA,NA,"summer",NA
504,"1998","RA",0,NA,"winter",1
504,"1998","NRA",NA,NA,"summer",1
477,"1998","RA",1,NA,"winter",1
477,"1998","RA",NA,8,"summer",1
481,"1998","RA",NA,NA,"winter",1
481,"1998",NA,NA,NA,"summer",1
511,"1998","NRA",0,NA,"winter",1
511,"1998","NRA",NA,NA,"summer",0
485,"1998","NRA",NA,NA,"winter",NA
485,"1998",NA,NA,NA,"summer",NA
552,"1998","J",NA,NA,"winter",0
552,"1998",NA,NA,NA,"summer",NA
553,"1998","J",NA,NA,"winter",1
553,"1998","Y",NA,NA,"summer",0
554,"1998","J",NA,NA,"winter",0
554,"1998",NA,NA,NA,"summer",NA
555,"1998","J",NA,NA,"winter",0
555,"1998",NA,NA,NA,"summer",NA
556,"1998","RA",NA,NA,"winter",0
556,"1998",NA,NA,NA,"summer",NA
557,"1998","J",NA,NA,"winter",1
557,"1998","Y",NA,NA,"summer",0
538,"1998","Y",NA,NA,"winter",NA
538,"1998",NA,NA,NA,"summer",NA
558,"1998","RA",NA,NA,"winter",0
558,"1998",NA,NA,NA,"summer",NA
559,"1998","J",NA,NA,"winter",0
559,"1998",NA,NA,NA,"summer",NA
560,"1998","J",NA,NA,"winter",0
560,"1998",NA,NA,NA,"summer",NA
561,"1998","J",NA,NA,"winter",1
561,"1998","Y",NA,NA,"summer",1
562,"1998","RA",NA,NA,"winter",0
562,"1998",NA,NA,NA,"summer",NA
563,"1998","J",NA,NA,"winter",0
563,"1998",NA,NA,NA,"summer",NA
564,"1998","J",NA,NA,"winter",1
564,"1998","Y",NA,NA,"summer",0
565,"1998","J",NA,NA,"winter",0
565,"1998",NA,NA,NA,"summer",NA
566,"1998","J",NA,NA,"winter",0
566,"1998",NA,NA,NA,"summer",NA
567,"1998","J",NA,NA,"winter",1
567,"1998","Y",NA,NA,"summer",0
568,"1998","J",NA,NA,"winter",0
568,"1998",NA,NA,NA,"summer",NA
569,"1998","J",NA,NA,"winter",1
569,"1998","Y",NA,NA,"summer",1
570,"1998","J",NA,NA,"winter",1
570,"1998","Y",NA,NA,"summer",1
571,"1998","J",NA,NA,"winter",0
571,"1998",NA,NA,NA,"summer",NA
572,"1998","J",NA,NA,"winter",1
572,"1998","Y",NA,NA,"summer",0
573,"1998","J",NA,NA,"winter",0
573,"1998",NA,NA,NA,"summer",NA
574,"1998","J",NA,NA,"winter",0
574,"1998",NA,NA,NA,"summer",NA
575,"1998","J",NA,NA,"winter",1
575,"1998","Y",NA,NA,"summer",1
576,"1998","J",NA,NA,"winter",1
576,"1998","Y",NA,NA,"summer",0
577,"1998","J",NA,NA,"winter",0
577,"1998",NA,NA,NA,"summer",NA
578,"1998","J",NA,NA,"winter",0
578,"1998",NA,NA,NA,"summer",NA
579,"1998","J",NA,NA,"winter",1
579,"1998","Y",NA,NA,"summer",0
580,"1998","J",NA,NA,"winter",0
580,"1998",NA,NA,NA,"summer",NA
581,"1998","J",NA,NA,"winter",0
581,"1998",NA,NA,NA,"summer",NA
582,"1998","J",NA,NA,"winter",0
582,"1998",NA,NA,NA,"summer",NA
583,"1998","J",NA,NA,"winter",0
583,"1998",NA,NA,NA,"summer",NA
584,"1998","J",NA,NA,"winter",0
584,"1998",NA,NA,NA,"summer",NA
585,"1998","J",NA,NA,"winter",1
585,"1998","Y",NA,NA,"summer",1
586,"1998","J",NA,NA,"winter",1
586,"1998","Y",NA,NA,"summer",1
587,"1998","J",NA,NA,"winter",0
587,"1998",NA,NA,NA,"summer",NA
588,"1998","J",NA,NA,"winter",1
588,"1998","Y",NA,NA,"summer",0
589,"1998","J",NA,NA,"winter",1
589,"1998","Y",NA,NA,"summer",0
590,"1998","J",NA,NA,"winter",0
590,"1998",NA,NA,NA,"summer",NA
591,"1998","J",NA,NA,"winter",1
591,"1998","Y",NA,NA,"summer",0
592,"1998","J",NA,NA,"winter",0
592,"1998",NA,NA,NA,"summer",NA
539,"1998","Y",0,NA,"winter",1
539,"1998","NRA",NA,NA,"summer",1
541,"1998","Y",1,NA,"winter",1
541,"1998","RA",NA,NA,"summer",0
542,"1998","Y",0,NA,"winter",1
542,"1998","NRA",NA,NA,"summer",1
351,"1998","RA",1,NA,"winter",1
351,"1998","RA",NA,5,"summer",1
352,"1998","RA",NA,NA,"winter",0
352,"1998",NA,NA,NA,"summer",NA
544,"1998","Y",1,NA,"winter",1
544,"1998","RA",NA,NA,"summer",1
467,"1998","RA",NA,NA,"winter",0
467,"1998",NA,NA,NA,"summer",NA
283,"1998","RA",NA,NA,"winter",NA
283,"1998",NA,NA,NA,"summer",NA
546,"1998","Y",NA,NA,"winter",NA
546,"1998",NA,NA,NA,"summer",NA
548,"1998","Y",NA,NA,"winter",0
548,"1998",NA,NA,NA,"summer",NA
593,"1998","Y",NA,NA,"winter",NA
593,"1998",NA,NA,NA,"summer",NA
549,"1998","Y",0,NA,"winter",1
549,"1998","NRA",NA,NA,"summer",0
550,"1998","Y",NA,NA,"winter",NA
550,"1998",NA,NA,NA,"summer",NA
364,"1998","RA",1,NA,"winter",1
364,"1998","RA",NA,NA,"summer",1
367,"1998","RA",1,NA,"winter",1
367,"1998","RA",NA,NA,"summer",1
551,"1998","Y",1,NA,"winter",1
551,"1998","RA",NA,4,"summer",1
378,"1998","RA",NA,NA,"winter",0
378,"1998",NA,NA,NA,"summer",NA
379,"1998","RA",NA,NA,"winter",NA
379,"1998",NA,NA,NA,"summer",NA
594,"1999","J",NA,NA,"winter",1
594,"1999","Y",NA,NA,"summer",0
595,"1999","J",NA,NA,"winter",1
595,"1999","Y",NA,NA,"summer",1
447,"1999",NA,NA,NA,"winter",1
447,"1999","RA",NA,3,"summer",1
437,"1999","RA",1,NA,"winter",1
437,"1999","RA",NA,3,"summer",1
596,"1999","J",NA,NA,"winter",1
596,"1999","Y",NA,NA,"summer",1
453,"1999","RA",1,NA,"winter",1
453,"1999","RA",NA,2,"summer",1
597,"1999","J",NA,NA,"winter",1
597,"1999","Y",NA,NA,"summer",1
598,"1999","J",NA,NA,"winter",1
598,"1999","Y",NA,NA,"summer",1
599,"1999","J",NA,NA,"winter",0
599,"1999",NA,NA,NA,"summer",NA
463,"1999","RA",1,NA,"winter",1
463,"1999","RA",NA,2,"summer",1
464,"1999","RA",1,NA,"winter",1
464,"1999","RA",NA,6,"summer",1
466,"1999","RA",1,NA,"winter",1
466,"1999","RA",NA,NA,"summer",1
490,"1999",NA,NA,NA,"winter",0
490,"1999",NA,NA,NA,"summer",NA
491,"1999","NRA",0,NA,"winter",1
491,"1999","NRA",NA,NA,"summer",0
498,"1999","RA",NA,NA,"winter",0
498,"1999",NA,NA,NA,"summer",NA
499,"1999","RA",1,NA,"winter",1
499,"1999","RA",NA,NA,"summer",1
500,"1999","NRA",NA,NA,"winter",0
500,"1999",NA,NA,NA,"summer",NA
504,"1999","NRA",1,NA,"winter",1
504,"1999","RA",NA,5,"summer",1
477,"1999","RA",1,NA,"winter",1
477,"1999","RA",NA,3,"summer",1
481,"1999",NA,NA,NA,"winter",1
481,"1999",NA,NA,NA,"summer",1
511,"1999","NRA",NA,NA,"winter",NA
511,"1999",NA,NA,NA,"summer",NA
553,"1999","Y",NA,NA,"winter",NA
553,"1999",NA,NA,NA,"summer",NA
600,"1999","J",NA,NA,"winter",0
600,"1999",NA,NA,NA,"summer",NA
601,"1999","J",NA,NA,"winter",1
601,"1999","Y",NA,NA,"summer",0
557,"1999","Y",NA,NA,"winter",NA
557,"1999",NA,NA,NA,"summer",NA
560,"1999","Y",NA,NA,"winter",NA
560,"1999",NA,NA,NA,"summer",NA
561,"1999","Y",1,NA,"winter",1
561,"1999","RA",NA,2,"summer",1
564,"1999","Y",NA,NA,"winter",NA
564,"1999",NA,NA,NA,"summer",NA
567,"1999","Y",NA,NA,"winter",NA
567,"1999",NA,NA,NA,"summer",NA
569,"1999","Y",NA,NA,"winter",0
569,"1999",NA,NA,NA,"summer",NA
602,"1999","J",NA,NA,"winter",1
602,"1999","Y",NA,NA,"summer",0
570,"1999","Y",0,NA,"winter",1
570,"1999","NRA",NA,NA,"summer",1
603,"1999","J",NA,NA,"winter",1
603,"1999","Y",NA,NA,"summer",0
604,"1999","J",NA,NA,"winter",1
604,"1999","Y",NA,NA,"summer",0
605,"1999","J",NA,NA,"winter",0
605,"1999",NA,NA,NA,"summer",NA
606,"1999","J",NA,NA,"winter",1
606,"1999","Y",NA,NA,"summer",1
607,"1999","J",NA,NA,"winter",0
607,"1999",NA,NA,NA,"summer",NA
608,"1999","J",NA,NA,"winter",1
608,"1999","Y",NA,NA,"summer",1
609,"1999","J",NA,NA,"winter",0
609,"1999",NA,NA,NA,"summer",NA
610,"1999","J",NA,NA,"winter",1
610,"1999","Y",NA,NA,"summer",1
611,"1999","J",NA,NA,"winter",0
611,"1999",NA,NA,NA,"summer",NA
612,"1999","J",NA,NA,"winter",0
612,"1999",NA,NA,NA,"summer",NA
613,"1999","J",NA,NA,"winter",1
613,"1999","Y",NA,NA,"summer",1
614,"1999","J",NA,NA,"winter",0
614,"1999",NA,NA,NA,"summer",NA
572,"1999","Y",NA,NA,"winter",NA
572,"1999",NA,NA,NA,"summer",NA
575,"1999","Y",NA,NA,"winter",1
575,"1999",NA,NA,NA,"summer",1
576,"1999","Y",NA,NA,"winter",NA
576,"1999",NA,NA,NA,"summer",NA
579,"1999","Y",NA,NA,"winter",NA
579,"1999",NA,NA,NA,"summer",NA
585,"1999","Y",NA,NA,"winter",1
585,"1999",NA,NA,NA,"summer",1
