"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","LS","stage","density","density2","transitionJ","transitionSR","transitionLR"
"Retin",3,8,"RO3.8.23",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,8,"RO3.8.24",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,8,"RO3.8.25",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,8,"RO3.8.26",0,NA,NA,0,2013,"HG","J",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.27",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,8,"RO3.8.28",0,NA,NA,0,2013,"HG","J",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.29",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.30",0,NA,NA,1,2013,"HG","J",34,1156,1,NA,NA
"Retin",3,8,"RO3.8.31",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.32",0,NA,NA,0,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.33",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.34",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.35",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.36",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.37",0,NA,NA,0,2013,"HG","J",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.38",0,NA,NA,0,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.39",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.40",0,NA,NA,1,2013,"HG","J",34,1156,1,NA,NA
"Retin",3,8,"RO3.8.41",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,8,"RO3.8.42",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,8,"RO3.8.43",0,NA,NA,0,2013,"HG","J",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.44",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.45",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.46",0,NA,NA,0,2013,"HG","J",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.47",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.48",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.49",0,NA,NA,1,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.50",0,NA,NA,0,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.51",0,NA,NA,0,2013,"HG","J",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.52",0,NA,NA,0,2013,"HG","SD",34,1156,NA,NA,NA
"Retin",3,8,"RO3.8.53",0,NA,NA,1,2013,"HG","J",34,1156,0,NA,NA
"Retin",3,9,"RO3.9.8",0,NA,NA,0,2013,"HG","SR",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.14",0,NA,NA,1,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.15",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.16",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.17",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.18",0,NA,NA,1,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.19",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.20",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,9,"RO3.9.21",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
"Retin",3,10,"RO3.10.5",0,NA,NA,0,2013,"HG","SD",4,16,NA,NA,NA
"Retin",3,10,"RO3.10.6",0,NA,NA,0,2013,"HG","J",4,16,NA,NA,NA
"Retin",3,10,"RO3.10.7",0,NA,NA,0,2013,"HG","J",4,16,NA,NA,NA
"Retin",3,10,"RO3.10.8",0,NA,NA,0,2013,"HG","SD",4,16,NA,NA,NA
"Retin",4,3,"RO4.3.3",0,NA,NA,1,2013,"HG","LR",2,4,NA,NA,0
"Retin",4,3,"RO4.3.9",NA,NA,NA,1,2013,"HG","SR",2,4,NA,1,NA
"Retin",4,4,"RO4.4.4",0,NA,NA,1,2013,"HG","SR",21,441,NA,0,NA
"Retin",4,4,"RO4.4.44",1,1,1,1,2013,"HG","SR",21,441,NA,1,NA
"Retin",4,4,"RO4.4.45",0,NA,NA,0,2013,"HG","J",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.46",0,NA,NA,1,2013,"HG","J",21,441,1,NA,NA
"Retin",4,4,"RO4.4.47",0,NA,NA,1,2013,"HG","J",21,441,0,NA,NA
"Retin",4,4,"RO4.4.48",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.49",0,NA,NA,1,2013,"HG","J",21,441,0,NA,NA
"Retin",4,4,"RO4.4.50",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.51",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.52",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.53",0,NA,NA,0,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.54",0,NA,NA,1,2013,"HG","J",21,441,1,NA,NA
"Retin",4,4,"RO4.4.55",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.56",0,NA,NA,1,2013,"HG","J",21,441,0,NA,NA
"Retin",4,4,"RO4.4.57",0,NA,NA,1,2013,"HG","J",21,441,0,NA,NA
"Retin",4,4,"RO4.4.58",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.59",0,NA,NA,1,2013,"HG","J",21,441,0,NA,NA
"Retin",4,4,"RO4.4.60",0,NA,NA,1,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.61",0,NA,NA,0,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.62",0,NA,NA,0,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,4,"RO4.4.63",0,NA,NA,0,2013,"HG","SD",21,441,NA,NA,NA
"Retin",4,5,"RO4.5.9",0,NA,NA,1,2013,"HG","J",1,1,1,NA,NA
"Retin",4,8,"RO4.8.1",0,NA,NA,0,2013,"HG","J",1,1,NA,NA,NA
"Retin",4,9,"RO4.9.2",0,NA,NA,1,2013,"HG","SD",1,1,NA,NA,NA
"Tarifa",4,1,"TV4.1.1",1,1,8,1,2013,"LG","LR",1,1,NA,NA,0
"Tarifa",4,5,"TV4.5.1",0,NA,NA,1,2013,"LG","J",1,1,0,NA,NA
"Tarifa",4,9,"TV4.9.1",0,NA,NA,1,2013,"LG","LR",2,4,NA,NA,0
"Tarifa",4,9,"TV4.9.3",0,NA,NA,1,2013,"LG","J",2,4,1,NA,NA
"Tarifa",1,8,"TV1.8.1",0,NA,NA,1,2013,"LG","J",1,1,1,NA,NA
"Tarifa",1,7,"TV1.7.2",0,NA,NA,0,2013,"LG","J",1,1,NA,NA,NA
"Tarifa",1,10,"TV1.10.2",0,NA,NA,1,2013,"LG","J",2,4,1,NA,NA
"Tarifa",1,10,"TV1.10.3",0,NA,NA,1,2013,"LG","J",2,4,1,NA,NA
"Vertedero",1,4,"VY1.4.1",1,3,5,0,2013,"LG","LR",1,1,NA,NA,NA
"Vertedero",1,7,"VY1.7.2",1,5,4,0,2013,"LG","LR",3,9,NA,NA,NA
"Vertedero",1,7,"VY1.7.3",1,2,6,1,2013,"LG","LR",3,9,NA,NA,0
"Vertedero",1,7,"VY1.7.8",0,NA,NA,0,2013,"LG","SD",3,9,NA,NA,NA
"Vertedero",1,8,"VY1.8.1",1,3,5,1,2013,"LG","LR",7,49,NA,NA,0
"Vertedero",1,8,"VY1.8.3",0,NA,NA,0,2013,"LG","SR",7,49,NA,NA,NA
"Vertedero",1,8,"VY1.8.5",1,7,6,1,2013,"LG","LR",7,49,NA,NA,0
"Vertedero",1,8,"VY1.8.11",0,NA,NA,0,2013,"LG","SD",7,49,NA,NA,NA
"Vertedero",1,8,"VY1.8.12",0,NA,NA,0,2013,"LG","J",7,49,NA,NA,NA
"Vertedero",1,8,"VY1.8.13",0,NA,NA,0,2013,"LG","J",7,49,NA,NA,NA
"Vertedero",1,8,"VY1.8.14",0,NA,NA,0,2013,"LG","SD",7,49,NA,NA,NA
"Vertedero",1,9,"VY1.9.1",1,6,6,0,2013,"LG","LR",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.2",1,3,6,0,2013,"LG","LR",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.4",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.9",0,NA,NA,0,2013,"LG","SR",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.11",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.13",0,NA,NA,1,2013,"LG","J",24,576,1,NA,NA
"Vertedero",1,9,"VY1.9.14",0,NA,NA,1,2013,"LG","J",24,576,0,NA,NA
"Vertedero",1,9,"VY1.9.15",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.16",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.17",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.18",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.19",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.20",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.21",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.22",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.23",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.24",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.25",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.26",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.28",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.29",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.30",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.31",0,NA,NA,0,2013,"LG","J",24,576,NA,NA,NA
"Vertedero",1,9,"VY1.9.32",0,NA,NA,0,2013,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.3",1,4,4,1,2013,"LG","LR",38,1444,NA,NA,0
"Vertedero",1,10,"VY1.10.8",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.9",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.10",0,NA,NA,1,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.11",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.12",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.13",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.14",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.15",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.16",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.17",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.18",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.19",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.20",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.21",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.22",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.23",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.24",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.25",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.26",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.27",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.28",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.29",0,NA,NA,1,2013,"LG","J",38,1444,1,NA,NA
"Vertedero",1,10,"VY1.10.30",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.31",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.32",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.33",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.34",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.35",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.36",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.37",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.38",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.39",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.40",0,NA,NA,1,2013,"LG","J",38,1444,0,NA,NA
"Vertedero",1,10,"VY1.10.41",0,NA,NA,0,2013,"LG","J",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.42",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.43",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",1,10,"VY1.10.44",0,NA,NA,0,2013,"LG","SD",38,1444,NA,NA,NA
"Vertedero",2,2,"VY2.2.1",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",2,2,"VY2.2.2",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",2,3,"VY2.3.2",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",2,3,"VY2.3.3",0,NA,NA,0,2013,"LG","SD",2,4,NA,NA,NA
"Vertedero",2,4,"VY2.4.2",0,NA,NA,1,2013,"LG","J",15,225,0,NA,NA
"Vertedero",2,4,"VY2.4.3",0,NA,NA,1,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.4",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.5",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.6",0,NA,NA,0,2013,"LG","J",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.7",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.8",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.9",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.10",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.11",0,NA,NA,0,2013,"LG","J",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.12",0,NA,NA,0,2013,"LG","J",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.13",0,NA,NA,0,2013,"LG","J",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.14",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.15",0,NA,NA,0,2013,"LG","J",15,225,NA,NA,NA
"Vertedero",2,4,"VY2.4.16",0,NA,NA,0,2013,"LG","SD",15,225,NA,NA,NA
"Vertedero",2,6,"VY2.6.1",0,NA,NA,1,2013,"LG","J",5,25,0,NA,NA
"Vertedero",2,6,"VY2.6.2",0,NA,NA,1,2013,"LG","J",5,25,0,NA,NA
"Vertedero",2,6,"VY2.6.3",0,NA,NA,1,2013,"LG","J",5,25,0,NA,NA
"Vertedero",2,6,"VY2.6.4",0,NA,NA,1,2013,"LG","J",5,25,0,NA,NA
"Vertedero",2,6,"VY2.6.5",1,1,1,1,2013,"LG","LR",5,25,NA,NA,1
"Vertedero",3,1,"VY3.1.2",0,NA,NA,0,2013,"LG","J",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.3",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.4",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.5",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.6",0,NA,NA,0,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.7",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.8",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.9",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.10",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.11",0,NA,NA,1,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.12",0,NA,NA,0,2013,"LG","J",12,144,NA,NA,NA
"Vertedero",3,1,"VY3.1.13",0,NA,NA,0,2013,"LG","SD",12,144,NA,NA,NA
"Vertedero",3,3,"VY3.3.1",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",3,3,"VY3.3.2",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",3,4,"VY3.4.1",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",3,4,"VY3.4.2",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",3,5,"VY3.5.2",0,NA,NA,1,2013,"LG","J",1,1,0,NA,NA
"Vertedero",3,6,"VY3.6.4",1,22,3,0,2013,"LG","LR",1,1,NA,NA,NA
"Vertedero",4,4,"VY4.4.2",0,NA,NA,0,2013,"LG","J",4,16,NA,NA,NA
"Vertedero",4,4,"VY4.4.3",0,NA,NA,0,2013,"LG","SD",4,16,NA,NA,NA
"Vertedero",4,4,"VY4.4.4",0,NA,NA,0,2013,"LG","SD",4,16,NA,NA,NA
"Vertedero",4,4,"VY4.4.5",0,NA,NA,0,2013,"LG","J",4,16,NA,NA,NA
"Vertedero",4,5,"VY4.5.1",1,16,2,0,2013,"LG","LR",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.5",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.6",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.7",0,NA,NA,0,2013,"LG","SD",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.8",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.9",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.11",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.12",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.13",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.16",0,NA,NA,0,2013,"LG","J",11,121,NA,NA,NA
"Vertedero",4,5,"VY4.5.17",0,NA,NA,0,2013,"LG","SD",11,121,NA,NA,NA
"Vertedero",4,6,"VY4.6.1",0,NA,NA,0,2013,"LG","J",3,9,NA,NA,NA
"Vertedero",4,6,"VY4.6.2",0,NA,NA,0,2013,"LG","SD",3,9,NA,NA,NA
"Vertedero",4,6,"VY4.6.3",0,NA,NA,0,2013,"LG","J",3,9,NA,NA,NA
"Vertedero",4,7,"VY4.7.1",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Vertedero",4,7,"VY4.7.2",0,NA,NA,0,2013,"LG","J",2,4,NA,NA,NA
"Tarifa",1,3,"TY1.3.1",0,NA,NA,0,2013,"LG","LR",1,1,NA,NA,NA
"Tarifa",1,6,"TY1.6.1",0,NA,NA,1,2013,"LG","LR",1,1,NA,NA,0
"SierraPlata",1,2,"SPY1.2.16",1,2,3,0,2013,"HG","LR",3,9,NA,NA,NA
"SierraPlata",1,2,"SPY1.2.18",0,NA,NA,0,2013,"HG","SD",3,9,NA,NA,NA
"SierraPlata",1,2,"SPY1.2.19",0,NA,NA,0,2013,"HG","SD",3,9,NA,NA,NA
"SierraPlata",1,3,"SPY1.3.8",1,1,4,0,2013,"HG","SR",2,4,NA,NA,NA
"SierraPlata",1,3,"SPY1.3.14",0,NA,NA,0,2013,"HG","J",2,4,NA,NA,NA
"SierraPlata",1,4,"SPY1.4.1",0,NA,NA,0,2013,"HG","LR",2,4,NA,NA,NA
"SierraPlata",1,4,"SPY1.4.4",0,NA,NA,0,2013,"HG","J",2,4,NA,NA,NA
"SierraPlata",1,6,"SPY1.6.5",0,NA,NA,0,2013,"HG","J",2,4,NA,NA,NA
"SierraPlata",1,6,"SPY1.6.6",0,NA,NA,0,2013,"HG","J",2,4,NA,NA,NA
"SierraPlata",2,1,"SPY2.1.5",0,NA,NA,0,2013,"HG","J",3,9,NA,NA,NA
"SierraPlata",2,1,"SPY2.1.6",0,NA,NA,0,2013,"HG","J",3,9,NA,NA,NA
"SierraPlata",2,1,"SPY2.1.7",0,NA,NA,1,2013,"HG","J",3,9,1,NA,NA
"SierraPlata",2,2,"SPY2.2.7",0,NA,NA,0,2013,"HG","SR",6,36,NA,NA,NA
"SierraPlata",2,2,"SPY2.2.9",0,NA,NA,1,2013,"HG","J",6,36,0,NA,NA
"SierraPlata",2,2,"SPY2.2.10",0,NA,NA,0,2013,"HG","J",6,36,NA,NA,NA
"SierraPlata",2,2,"SPY2.2.11",0,NA,NA,0,2013,"HG","J",6,36,NA,NA,NA
"SierraPlata",2,2,"SPY2.2.12",0,NA,NA,0,2013,"HG","J",6,36,NA,NA,NA
"SierraPlata",2,2,"SPY2.2.13",0,NA,NA,0,2013,"HG","J",6,36,NA,NA,NA
"SierraPlata",2,3,"SPY2.3.14",0,NA,NA,0,2013,"HG","SD",1,1,NA,NA,NA
"SierraPlata",2,8,"SPY2.8.4",1,1,2,0,2013,"HG","SR",1,1,NA,NA,NA
"SierraPlata",2,9,"SPY2.9.2",1,1,3,0,2013,"HG","LR",5,25,NA,NA,NA
"SierraPlata",2,9,"SPY2.9.13",1,1,2,0,2013,"HG","LR",5,25,NA,NA,NA
"SierraPlata",2,9,"SPY2.9.17",1,1,3,0,2013,"HG","SR",5,25,NA,NA,NA
"SierraPlata",2,9,"SPY2.9.18",1,1,4,1,2013,"HG","SR",5,25,NA,0,NA
"SierraPlata",2,9,"SPY2.9.20",1,1,3,0,2013,"HG","LR",5,25,NA,NA,NA
"SierraPlata",2,10,"SPY2.10.4",1,1,4,1,2013,"HG","LR",3,9,NA,NA,0
"SierraPlata",2,10,"SPY2.10.29",0,NA,NA,1,2013,"HG","SR",3,9,NA,0,NA
"SierraPlata",2,10,"SPY2.10.30",1,1,3,0,2013,"HG","LR",3,9,NA,NA,NA
"SierraPlata",3,1,"SPY3.1.1",1,2,6,0,2013,"HG","LR",2,4,NA,NA,NA
"SierraPlata",3,1,"SPY3.1.4",0,NA,NA,1,2013,"HG","J",2,4,1,NA,NA
"SierraPlata",3,2,"SPY3.2.2",0,NA,NA,0,2013,"HG","SD",1,1,NA,NA,NA
"SierraPlata",3,6,"SPY3.6.3",0,NA,NA,0,2013,"HG","SD",1,1,NA,NA,NA
"SierraPlata",3,7,"SPY3.7.2",0,NA,NA,0,2013,"HG","J",1,1,NA,NA,NA
"SierraPlata",3,9,"SPY3.9.1",1,2,4,0,2013,"HG","LR",4,16,NA,NA,NA
"SierraPlata",3,9,"SPY3.9.2",1,1,4,0,2013,"HG","LR",4,16,NA,NA,NA
"SierraPlata",3,9,"SPY3.9.10",0,NA,NA,0,2013,"HG","SR",4,16,NA,NA,NA
"SierraPlata",3,9,"SPY3.9.14",0,NA,NA,0,2013,"HG","J",4,16,NA,NA,NA
"SierraPlata",3,10,"SPY3.10.6",0,NA,NA,0,2013,"HG","J",2,4,NA,NA,NA
"SierraPlata",3,10,"SPY3.10.7",0,NA,NA,1,2013,"HG","SD",2,4,NA,NA,NA
"SierraPlata",4,1,"SPY4.1.7",0,NA,NA,0,2013,"HG","J",5,25,NA,NA,NA
"SierraPlata",4,1,"SPY4.1.8",0,NA,NA,0,2013,"HG","SD",5,25,NA,NA,NA
"SierraPlata",4,1,"SPY4.1.9",0,NA,NA,0,2013,"HG","SD",5,25,NA,NA,NA
"SierraPlata",4,1,"SPY4.1.10",0,NA,NA,1,2013,"HG","J",5,25,0,NA,NA
"SierraPlata",4,1,"SPY4.1.11",0,NA,NA,1,2013,"HG","J",5,25,0,NA,NA
"SierraPlata",4,2,"SPY4.2.7",0,NA,NA,1,2013,"HG","LR",9,81,NA,NA,0
"SierraPlata",4,2,"SPY4.2.12",0,NA,NA,0,2013,"HG","J",9,81,NA,NA,NA
"SierraPlata",4,2,"SPY4.2.13",0,NA,NA,1,2013,"HG","J",9,81,0,NA,NA
"SierraPlata",4,2,"SPY4.2.14",0,NA,NA,1,2013,"HG","J",9,81,0,NA,NA
"SierraPlata",4,2,"SPY4.2.15",0,NA,NA,0,2013,"HG","J",9,81,NA,NA,NA
"SierraPlata",4,2,"SPY4.2.16",0,NA,NA,0,2013,"HG","J",9,81,NA,NA,NA
"SierraPlata",4,2,"SPY4.2.19",0,NA,NA,0,2013,"HG","SD",9,81,NA,NA,NA
